,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
350,BLOOM,"Normalmente las palabras de género gramatical masculino terminan en ""o"" y las palabras de género",3.0,es," gramatical femenino terminan en ""e"". Por ejemplo: un niño, una niña, un niño grande. Los ejemplos de los diferentes tipos de nombres terminados en ""o"". Lista de nombres de animales terminados en ""o"". En esta lista podrás encontrar todos los nombres de animales terminados en ""o"". Nombres terminados en ""o"". Existen 26 letras de la palabra ""o"" que se pueden dividir en 6 grupos. La letra O tiene 8 grupos. Cada letra tiene 4 letras que empiezan en la misma posición. Cada letra es una letra de una palabra diferente. Estas son las letras que tenemos en nuestra base de datos:.
Los nombres de los hombres. Los nombres de los hombres se componen de un apellido más un nombre propio.",Formal,4004,Formal,14,3201,2022-11-21T22:52:34.025098Z,2022-11-21T22:52:34.025114Z,8.5
351,BLOOM,Todos los métodos en este libro son concernientes a encontrar la salida de un sistema,7.1,es," de ecuaciones, pero no todos los métodos son igualmente válidos o útiles. El método más simple, llamado sustitución de X, consiste en reemplazar la variable desconocida por un valor particular. Por ejemplo, para resolver la ecuación: x1x2-x3=13, se introduce el valor 13 en la primera ecuación: x1=12, x2=10, x3=9. Esta sustitución se llama sustitución literal. Sin embargo, esta solución es muy rara en matemáticas, y la solución más común es reemplazar un valor desconocido por una expresión lineal o exponencial. En la siguiente ecuación, todas las ecuaciones involucran la misma variable: x1,x2,x3. Supóngase que se han escrito las soluciones para cada ecuación como x1+x2=18, x1+x3=",Formal,4141,Formal,14,3200,2022-11-21T22:52:24.931146Z,2022-11-21T22:52:24.931161Z,4.503
352,BLOOM,"Curro se levanta un lunes por la mañana, algo más se levanta dentro del pijama,",3.0,es," pero no es necesario. La jornada anterior le ha ido a bien, se ha ido a la cama tranquilo, no ha tenido despertares nocturnos ni pesadillas para pensar de quién es el paquete. No es el primer día en que le pasa esto, pero tiene un pequeño gesto de tranquilidad en sus ojos rojos. Se ha despertado con el corazón contento.
—No sé qué voy a hacer, pero lo primero es pensar en la gente que quiero.—Cierra los ojos y aprieta los puños. Su mirada se llena de ira y tristeza a partes iguales. Es el momento de ponerle la cara al dolor y seguir adelante. No se puede llorar, ni hacer tonterías, ni hablar con una persona.
—La gente",Informal,3879,Informal,14,3199,2022-11-21T22:52:19.554874Z,2022-11-21T22:52:19.554890Z,23.108
353,BLOOM,"-Hola +Hola -Toma, te he hecho un dibujo. +Oh, ¿qué es? -Es un secreto, ¿quieres",7.1,es," oírlo? +Bueno, no. +¡Qué aburrimiento! +¡Eh, ahí está! +Es una foto. +¡Qué tonta! +¿Podrías decirme quién es? +¿Qué quieres decir? +Es el hombre que está al lado de ella. +Lo he visto en la televisión. +No, es imposible, nunca había visto su cara. +Es el hombre con el bigote de la foto. +¡Es él! +¿Tiene bigote? +¡Sí! +No se parece a él en absoluto. +Claro que sí. ¡Es su bigote! +¡Pues no! +¿Seguro? +Seguro. +No lo entiendo. +Es un bigote muy fino",Informal,4001,Informal,14,3198,2022-11-21T22:51:55.315659Z,2022-11-21T22:51:55.315675Z,1.889
354,XGLM,que te permite buscar en línea letras sincronizadas para verlas mientras reproduces la música almacenada,2.9,es," en la tarjeta SD. Su diseño es muy sofisticado y minimalista y una de las grandes ventajas es que no posee enchufes, ya que funciona por Bluetooth.",Formal,4225,Formal,14,3197,2022-11-21T22:51:52.604568Z,2022-11-21T22:51:52.604582Z,13.059
355,XGLM,Los,7.5,es,"Los Angeles County Museum of Art: Los Angeles County Museum of Art exhibitions: the works of art on display. (Los Angeles, CA) [WorldCat Identities]",Neutral,4728,Incohesive,14,3196,2022-11-21T22:51:38.744758Z,2022-11-21T22:51:38.744774Z,4.255
356,BLOOM,"Desde las putas mazmorras del rap, Donde los falsos raperos no vuelven, No sé bien",7.1,es," que me esperaba, Un rapero sin dinero para el sonido, Mas que la puta fama que te da, Un rapero sin dinero para el sonido, Mas que la puta fama que te da…..
Esos que cantan como unos putos gallinas, Esa mierda que no dice nada interesante, La vida es mucho más que rap, Si quieres vivirla como un puto salvaje, Si quieres vivirla como un puto salvaje…
 que me esperaba, Un rapero sin dinero para el sonido, Mas que la puta fama que te da, Un rapero sin dinero para el sonido, Mas que la puta fama que te da",Informal,3916,Informal,14,3195,2022-11-21T22:51:33.559195Z,2022-11-21T22:51:33.559210Z,2.696
357,XGLM,Ejemplo de ello es que la comunidad minoritaria más hablada en los Estados Unidos es,7.5,es," el grupo hispano. Estos viven en las ciudades y tienen una gran influencia económica. Además, tienen su propia lengua en contraste con los angloparlantes. Sin embargo, aún se les reconoce a ellos una serie de derechos, como el derecho a votar y ser elegibles para puestos públicos.",Formal,4303,Formal,14,3194,2022-11-21T22:51:29.509549Z,2022-11-21T22:51:29.509565Z,8.385
358,BLOOM,"Es al mismo tiempo uno de los primeros resultados topológiocs sobre geometría, es decir, que",3.0,es," relaciona el modelo matemático completo del espacio con una geometría definida por la función sobre todo el espacio definido por la función de Green. La noción de volumen, en el marco de esta aplicación de la teoría de funciones de onda, se introduce en el contexto de las medidas de la geometría de Minkowski y también con la noción de espacio de curvatura. En el contexto de esta aplicación de la teoría de funciones de onda, esta noción se relaciona con las nociones de entropía y medida de la red. Esta aplicación de la teoría de funciones de onda está vinculada a la noción del espacio de curvatura y también a la noción de la red del espacio de Riemann. Esta aplicación de la teoría de funciones de onda está vinculada",Formal,4081,Formal,14,3193,2022-11-21T22:51:20.533055Z,2022-11-21T22:51:20.533070Z,7.107
359,BLOOM,"Por ahora, sólo un esbozo de manual de estudio de lenguas, facilitando el uso de",7.1,es," las lenguas oficiales del Estado, en la formación académica y profesional, tanto de los profesores como de los alumnos.
En definitiva, el fin fundamental del libro es facilitar el aprendizaje de las lenguas oficiales del Estado, haciendo hincapié en la lengua cooficial propia del territorio histórico de Navarra, cuyo estudio resulta esencial para acceder al conocimiento de las otras dos lenguas oficiales, el castellano y el euskera.
Así, el libro también tiene por objeto fomentar el uso de la lengua cooficial propia del territorio histórico de Navarra, especialmente entre los jóvenes, pero sin olvidar a otros colectivos sociales.
El libro, que ha contado con la colaboración de las universidades públicas de la Comunidad Foral, tiene una tirada de 3.000 ejemplares y se distribuirá gratuitamente en todos los centros educativos",Formal,4106,Formal,14,3192,2022-11-21T22:51:12.397967Z,2022-11-21T22:51:12.397988Z,4.897
360,XGLM,Y la respuesta de un sistema lineal estacionario a una entrada arbitraria se obtiene como,2.9,es," la función de frecuencia de la parábola de posición. Por lo tanto, si un sistema lineal lineal tiene una entrada arbitraria, la función de frecuencia de la parábola de posición para ese sistema se denomina parámetro de entrada.",Formal,4271,Formal,14,3191,2022-11-21T22:51:06.893596Z,2022-11-21T22:51:06.893612Z,3.685
361,XGLM,El enfoque que se sigue en este curso intenta brindar una aproximación práctica con un,7.5,es," énfasis en el trabajo por proyectos que permita a los asistentes: - Adquirir los conocimientos básicos para realizar proyectos de forma práctica. - Desarrollar las habilidades y destrezas para la elaboración de proyectos con criterios de calidad y con aprovechamiento económico. - Adquirir los conocimientos y las habilidades para manejar las fuentes de información, el trabajo en grupo y la comunicación.",Formal,4376,Formal,14,3190,2022-11-21T22:51:02.601745Z,2022-11-21T22:51:02.601760Z,5.403
362,XGLM,"Las competencias lingüísticas se inician con la escucha del idioma, es decir, que debemos oír",7.5,es," la pronunciación del hablante y seguirla con nuestra atención. La atención tiene que estar puesta en la palabra que se está escuchando y la manera que es pronunciada, ya que el lenguaje se entiende y se aprende escuchando.",Formal,4313,Formal,14,3189,2022-11-21T22:50:56.615015Z,2022-11-21T22:50:56.615029Z,8.215
363,XGLM,Esta propiedad de las señales esta relacionada con los valores que tomará una señal después,7.5,es," de la aplicación de los filtros. Para el siguiente algoritmo, aplicamos un filtro de tipo Huffman de 8 bits a los valores que van del 1 al 9. En la parte derecha, se muestra el gráfico con el filtro aplicado.",Formal,4366,Formal,14,3188,2022-11-21T22:50:47.760310Z,2022-11-21T22:50:47.760326Z,4.009
364,BLOOM,Una señal discreta es una señal discontinua que está definida para todos los puntos de,3.0,es," la trayectoria del radar. Puede ser un ruido de alta frecuencia o un ruido de baja frecuencia.
Para cualquier señal discreta, podemos obtener una señal de respuesta de frecuencia, que es una función de la frecuencia, f, o el tiempo, t. Por ejemplo, el ruido de baja frecuencia se ve como una señal discreta porque es continuo, pero sin discontinuidad.
Para las señales discretas, la respuesta de frecuencia es una función lineal. La respuesta de frecuencia lineal se puede obtener mediante la solución de la ecuación de desplazamiento de Fourier a lo largo de los puntos de la trayectoria del radar.
Para cualquier tipo de señal discreta, la relación de amplitud es real, y una señal discreta tiene una amplitud real, es decir, el valor no es cero",Formal,4061,Formal,14,3187,2022-11-21T22:50:43.063020Z,2022-11-21T22:50:43.063044Z,17.594
365,XGLM,Con unos,2.9,es,"Con unos pocos clics estás en la pista y podrás seguirlas a todas. ¡No te pierdas su presentación! A continuación, te damos una idea de cuáles son las tendencias que le están dando vida a este calzado:",Neutral,4649,Informal,14,3186,2022-11-21T22:50:24.490846Z,2022-11-21T22:50:24.490863Z,2.099
366,BLOOM,Por el,3.0,es,"Por el contrario, el Banco Central de Venezuela no ha movido un dedo para controlar el acceso a dólares como sí lo ha hecho para controlar el acceso a las divisas que produce la nación.
Las reservas internacionales netas del país, al cierre de 2017, sumaron apenas 26 mil 200 millones de dólares, una cifra que no ha variado desde 2012 cuando estas eran de 21 mil 200 millones de dólares.
En los últimos años, Venezuela ha reducido las reservas como consecuencia del embargo comercial de Estados Unidos, que impidió la importación de gasolina y de otros productos, además de la cancelación de pagos por concepto de deuda externa, que rondaba los 60 mil millones de dólares a diciembre de 2016.
Actualmente, las reservas internacionales del país oscilan entre los 1,7 mil millones",Neutral,4433,Formal,14,3185,2022-11-21T22:50:21.797125Z,2022-11-21T22:50:21.797140Z,2.336
367,BLOOM,"Y soy aprendiz de Diógenes, yeah! Neptuno estudios dando guerra de nuevo, Rapsusklei, fucking niño",7.1,es," bonito de la música hip hop, me da igual lo que sea, me alegro de que vuelva a dar guerra en estos temas, y que siga teniendo ese punto de locura que le caracteriza.
Por lo demás, me gusta que Rapsusklei siga dando guerra con su actitud positiva, y que siga mostrando su arte.",Informal,3945,Informal,14,3184,2022-11-21T22:50:18.864725Z,2022-11-21T22:50:18.864740Z,12.389
368,XGLM,Con unos,2.9,es,"Con unos pocos clics en el lado izquierdo de la página, podrás acceder a la página de configuración, donde podrás elegir qué contenido te gusta más, qué información te gustaría recibir de nosotros y qué anuncios prefieres no ver.",Neutral,4643,Informal,14,3183,2022-11-21T22:50:05.787678Z,2022-11-21T22:50:05.787696Z,3.259
369,BLOOM,"Una vez escrita dicha carta, se añaden los campos en aquellas zonas de la carta",3.0,es," que se deben cambiar. Con lo que solo hay que ir escribiendo en cada zona las líneas que necesitemos cambiar. Una vez completada la carta, se coloca dentro de la bolsa de papel e introducimos en el sobre. Al terminar, se envuelve todo el paquete en el mismo papel que haya utilizado la persona que escribiera la carta, si se desea, para que se conserve mejor.
Cuando se haya terminado el proceso, lo que se debe hacer es abrir la bolsa con cuidado y leer la carta. Cuando esto sea posible, se podrá ver el contenido de la carta si se coloca al lado o debajo del papel. También se puede leer el nombre de la persona que escribió la carta, ya que suele estar escrito en la parte superior",Formal,4096,Formal,14,3182,2022-11-21T22:50:01.913479Z,2022-11-21T22:50:01.913494Z,32.918
370,BLOOM,"Normalmente las palabras de género femenino terminan con la letra ""a"" y las palabras de",3.0,es," género masculino terminan con la letra ""v"". Cuando la palabra de género femenino termina con la letra ""z"", esto se debe a que esta letra está presente en algunas de las palabras de origen latino que fueron traducidas al español. A continuación te mostramos una lista de todas las letras de canciones de My Chemical Romance ordenadas alfabéticamente. Ahora puedes descargar mp3 de las canciones que deseas gratis y sin registro alguno. También tenemos una lista de reproducción con las melodías que más te gusta oír y con la letra que estás buscando, para que puedas bajar la música mp3 que más te.
En el caso de las palabras que empiezan con la letra a, en su caso se debe a que se trata de palabras que vienen de los idiomas latinos,",Formal,4005,Informal,14,3181,2022-11-21T22:49:28.408317Z,2022-11-21T22:49:28.408332Z,19.782
