,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
231,XGLM,ابو متعب ابي قرض حسن لا هنت وترى الي ابيه مهب واجد بل هو نسبة,2.9,ar, على شكل بدل بدل من ايجار او سداد الفلوس على سنه او اكثر والله يعطيك العافية  على شكل بدل بدل من ايجار او سداد الفلوس على سنه او اكثر والله يعطيك العافية ابو متعب,Informal,410,Incohesive,134,3024,2022-11-17T21:42:40.395735Z,2022-11-17T21:42:40.395755Z,6.913
232,XGLM,كأس العالم هذه السنه نار مولع من البدايه واليوم رايح الحياه والمتعه تعود لكأس العالم,2.9,ar, هذا العام من هنا.. كل جديد عن المدربين وتشكيل المنتخبات... يلا نعرف التشكيلة كاملة ونعرف المدربين واهم انجازات المنتخبات.. من السهل ان نقول ان كل التشكيلات اشياء كذبة لانها لن تكون هناك تشكيلة كاملة بل يعتمد عليها الحكام والمنتخبات على حسب الظروف والاحوال لكن ما نعرفه انه كل المنتخبات اللي شاركت في كاس العالم في الماضي كانت من اجل كأس العالم.. كان هدفها واحد من قبل وبما ان هذه السنة راح يكون هدفها كأس العالم على فكره كل المنتخبات راح تسعى لتحقيقه وهذا واضح من تواجد الفريق الاميركي في نهائي كاس العالم ,Informal,409,Formal,134,3023,2022-11-17T21:42:32.519081Z,2022-11-17T21:42:32.519096Z,109.656
233,XGLM,و ارجو من جمهور الزمالك عدم الأنسياق وراء استفزازات انصار الحكام و عدم الرد عليهم,2.9,ar, و يبدو انه يوجد شخص يتحدث باسم الزمالك و يحاول الهجوم على الانديه و هو لا يعرف حتى الاختلاف بين فرق الدولة التي تتنافس على اللقب و لا يعرف الفرق الموجوده و ليس بينهم فريق كبير و هو الزمالك,Informal,408,Formal,134,3022,2022-11-17T21:40:40.907941Z,2022-11-17T21:40:40.907963Z,30.643
234,XGLM,على اي اساس حددت السرعه وبعدين وش بدائل النقل المتوفره والاشارات هل معروفه كم مده,2.9,ar,؟؟؟؟؟؟؟ وكما يقولون نعيش في زمن السرعة وكذالك السرعه ؟؟؟؟؟؟؟؟ والان مع انقطاع الكهرباء نحتاج الي اشعه اصطناعية كي يتواصل شخص ما مع نفسه في مكان ما ؟؟؟؟؟؟؟؟؟,Informal,407,Formal,134,3021,2022-11-17T21:40:08.528157Z,2022-11-17T21:40:08.528172Z,13.465
235,XGLM,فليذهبوا معاً الى الجحيم وان شاء الله حتى الدوري الاسباني ما يوحدوه السنة الجاي ويظل,2.9,ar,ون في منافسة قوية مع المنتخب الاسباني.. وانا شخصياً اقول ان فريق ليون اذا وصل الي نهائي دوري الابطال فمن الطبيعي ان يطمح للقب هذا العام.. لانهم حققوا افضل النتائج في تاريخهم.. من افضل الفرق الفرنسية التي وصلت نهائي دوري الابطال وهو نفس ليون الذي تفوق فيه الفرنسيون علي المانيا في نهائي دوري ابطال اوروبا.. وبنفس الاساس.. فان فريق ليفانتي في نفس الحال.. اما اذا كان لفريق ليون اكثر من قدرة على تحقيق الدوري الاسباني فما معنى النجاح الملموس في البرازيل الذي هو مقياس قوة اي فرق كرة القدم..,Informal,406,Formal,134,3020,2022-11-17T21:39:53.366463Z,2022-11-17T21:39:53.366485Z,22.935
236,XGLM,عادي خالص دي حاجة مش جديدة يعني ابتسم انت ف الفيوم ( مصر ) ه,2.9,ar,قولك مسابقة منحتلها قناة ف ف اليوم يا باشا ؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟,Informal,405,Informal,134,3019,2022-11-17T21:39:29.644304Z,2022-11-17T21:39:29.644324Z,8.107
237,XGLM,ه لا واللى بيرقسوا المحجبين لا فعلا الحجاب عامل عمايله في البلد والكل بقى ماشي,2.9,ar, في بلده وفى دمه كلنا كنا سنه بس في الحكومات اللى انت ياكلوا دمه ومشى في دمه من يوم ما بدات الثورة ما عملش فى البلد غير الخنوق والتحريض وكلها عمل مش من اجل ربنا يرحم من يرحمني ورحم من يغفر لي وانا لله وانا اليه راجعون,Informal,404,Informal,134,3018,2022-11-17T21:39:20.142309Z,2022-11-17T21:39:20.142325Z,96.219
238,XGLM,الله يخلي الحكم العماني اللي اعطى ( رادويكم ) كرت اصفر على نفس الحركة وسكتم,2.9,ar, على ما يحصل مع ويسليتون في مباراة حاسمة في الدقيقة 60 وبدون ماتش يلعب فيه ويسليتون,Informal,403,Incohesive,134,3017,2022-11-17T21:37:40.392765Z,2022-11-17T21:37:40.392787Z,62.151
239,BLOOM,لما,7.1,ar," كان هذا الرجل سيدنا  محمد صلى الله عليه وسلم الذي لا ننكر فضله، بل ننكره، ونرجو أن يكون  منزلته بمنزلة النبوة، فالعاقل أن يتأسى به، ويتأدب بآدابه، وأن يتمنى  مرافقتنا له، والله أعلم.
ثم ساق إلى آخره.
وقال صاحب كتاب الأغاني في ترجمة أمية بن أبي الصلت:
وأميت قريش كلها أمية... إذا ما أنعمت علقت بمارم
وإذا  أهنت ذهبت كل مذهب
ولست أبالي من أهويت... في الله قل أم في الناس

وكان ابنه أبو قيس يقول: ما أدم علينا أمية صفا قط، ولا أدمن علينا عداوة  قط.
وقال أبو الفرج في قوله",Neutral,401,Formal,134,3016,2022-11-17T21:36:36.367905Z,2022-11-17T21:36:36.367929Z,30.704
240,BLOOM,لما,7.1,ar," تم تأسيسه كمؤسسة رائدة في قطاع السياحة والمهن السياحية، وافتتحته صاحبة السمو الأميرة موضي بنت خالد بن عبد العزيز آل سعود نائب وزير التربية والتعليم لشؤون تعليم البنات – حفظها الله- كان من أولى أولوياته الاستثمار في العنصر البشري وتوطين الوظائف فيه، وسعيه نحو ذلك ما أمكنه من خلال الاستثمار في رأس ال البشري المتمثل في تأهيل وتدريب منسوبيه وتطوير مستوى معرفتهم ومهاراتهم بما يتلاءم وأهداف البنك، والاستثمار في الموارد البشرية من خلال اختيار الكفاءات المتميزة، وإعدادهم إعداداً جيداً لتحقيق أهداف البنك ، إضافة إلى الاهتمام بإيجاد بيئة عمل مناسبة تساعد على تحقيق هذه الأهداف.
جاءت هذه المساهمات على إثر قيام إدارة الموارد البشرية بالبنك بت",Neutral,400,Formal,134,3015,2022-11-17T21:36:03.915308Z,2022-11-17T21:36:03.915331Z,29.29
241,BLOOM,لما,7.1,ar," قلت إن النبي عليه الصلاة والسلام دعا له؟ نعم؟
هذه المرأة جاءت وهي غافلة...، وهي من أهل الذمة، أهل الذمة عندهم حقوق، وهذه المرأة من أهل الذمة، قال لها: أرغبين في الإسلام؟ نعم؟ أرغبتين؟ نعم؟ في الإسلام؟ نعم، قالت: نعم في الإسلام، قالت: هات يدك هات يدك فرفعت بيدها، قالت: أشهد أن لا إله إلا الله وأشهد أن محمدا عبده ورسوله، قالت: يا رسول الله ادع لي، والله لا أسألك شيئاً أحب إلي من هذا، فاستجيب لها، هل النبي دعا لها بهذه الطريقة، دعاؤها لها؟ نعم.
جاء رجل من جهينة، ما هي الجهينة؟ نعم، هو حي من قحطان من قبائل العرب",Neutral,399,Formal,134,3014,2022-11-17T21:35:33.724633Z,2022-11-17T21:35:33.724654Z,2369.178
242,BLOOM,لما,7.1,ar," سبق وما ذكر من الدلائل التي لا تكاد تخلوا منها كتاب عن  النبي صلى الله عليه وسلم إلا كان أحسن ما فيه حديث عائشة رضي الله عنها  "" قال : في مرض موته أخرج إلينا سكاوة من شعر ملأى عسل فشربها ثم قال : هذه  سكاوة شربت في بيت ميمونة ، ثم قال : هل تدرون ما هذا؟ قلنا : الله ورسوله  أعلم ، قال : إن الله حرم على النار من أتى المسجد الحرام ، وصام رمضان ،  وأمن الناس ، واستقبل قبلة  البيت من قبل المشرق "" قال ابن عيينة : سألت عبد  الملك بن عمير عن بيت ميمونة فلم أدر ما يقول فيه ، قال : فقال عبد الملك :  هو هذا البيت من المسجد",Neutral,398,Formal,134,3013,2022-11-17T20:55:30.121866Z,2022-11-17T20:55:30.121883Z,346.752
243,BLOOM,لما,7.1,ar,"  كان محصورا في موضع معين من الكتاب كان من حقه أن يذكر ذلك الموضع، لأن  الدلالة على الشيء تكون بالحجة عليه، ثم يتلوه بالمثل والعكس إذا كان له  شبهة.
ولا يعيب أحدا بعيب لا يعرف، ولا يهجر أحدا  يهجره الناس، فإن الله يقول: ""  فلا تمش في الأرض مرحا إن الله لا يحب كل مختال فخور "" وإن كان جاهلا علم،  وإن كان ظا انتصر، وإنما ناهينا عن ذلك لثقته بالله.
وفي التواضع للمرء حظ عظيم، وفي الغلظ عليه قلة أدب، ومن لم ير لجهله حظا   نطق في الكتب كان كمن نطق من العوام.
قال الله تعالى: "" وما",Neutral,397,Formal,134,3012,2022-11-17T20:49:41.813274Z,2022-11-17T20:49:41.813290Z,245.275
244,BLOOM,لما,7.1,ar," لم يسبق له أن طلب العفو عنه  منه لم يسعنا شيء آخر من هذه القضية، فلذلك أطلعته عليها. وبالجملة فليس  فيها غير ما في القصة الأولى: من أن الإمام كان يرى أن العفو عن المحكوم  عليهم بالحريزة أصلح للمسلمين. وكان يأمر بها من شاء كما تقدم في القصة  الأولى، فعند هذه الرواية: أنه استشار مع علي رضي الله عنهما، ولم يكن  استشار النبي صلى الله عليه وسلم كما في الرواية الثانية.
والمعروف في كتب الحديث أن هذا الحديث غير ثابت.

ولكن ابن حبان أخرجه في صحيحه، من طريق يزيد بن عمر بن هبيرة عن أخيه وهب  قال: حدثني الحارث بن عبيد، عن زيد بن وهب قال:  أتي بالحديدي - يعني  الحارث",Neutral,396,Formal,134,3011,2022-11-17T20:45:35.325998Z,2022-11-17T20:45:35.326014Z,93.973
